fine value,/nmos0_U/D Y,/nmos1_U/D Y,/nmos2_U/D Y,/nmos3_U/D Y,/nmos4_U/D Y,/nmos5_U/D Y,/pmos0_U/S Y,/pmos1_U/S Y,/pmos2_U/S Y,/pmos3_U/S Y,/pmos4_U/S Y,/pmos5_U/S Y,/nmos_V<0> Y,/nmos_V<1> Y,/nmos_V<2> Y,/nmos_V<3> Y,/nmos_V<4> Y,/nmos_V<5> Y,/pmos_V<0> Y,/pmos_V<1> Y,/pmos_V<2> Y,/pmos_V<3> Y,/pmos_V<4> Y,/pmos_V<5> Y,,DAC nmos0 U offset form ideal,,,DAC nmos5 U offset form ideal
96,2.724219344652916e-11,2.176764673662173e-10,1.740007412945925e-09,1.39153111211724e-08,1.103462620475179e-07,8.538642564525851e-07,2.535771708249659e-11,2.033819967204051e-10,1.633788295664465e-09,1.313686684237652e-08,1.047099732768997e-07,8.278973139512728e-07,0.2318406873291856,0.3109705547863404,0.3925740119940779,0.4801527086209738,0.5779696955321864,0.6948354383853559,1.49779331784068,1.421179699874216,1.341669795310886,1.255468735618813,1.158340980306752,1.034299392880045,,0.18%,,,-0.99%
95,2.727296346390857e-11,2.178988639732771e-10,1.745243224720329e-09,1.401531741637288e-08,1.116877940482302e-07,8.584243641519873e-07,2.538834299186972e-11,2.036072263575957e-10,1.638719522242979e-09,1.323143650053316e-08,1.059900862916437e-07,8.324156198051013e-07,0.2318791611492001,0.3110160063787551,0.3926951394452357,0.4804704059892753,0.5785806969139111,0.6951967623127201,1.497734619612015,1.421133987284501,1.341551132207885,1.255155103652709,1.157724872495279,1.033889370984361,,1.32%,,,0.58%
94,2.695085963420297e-11,2.153806156903699e-10,1.724677302853453e-09,1.38455521660892e-08,1.102811704727515e-07,8.477672610773546e-07,2.508614894456874e-11,2.012303530318995e-10,1.619354562492932e-09,1.307067443686981e-08,1.046498442304019e-07,8.218590275540244e-07,0.231435238031499,0.3105625408677339,0.3922173216606539,0.4799298225557634,0.5779398756472094,0.6943507745795342,1.49818528611496,1.42157541356532,1.342019113206467,1.255689523551158,1.158370085887638,1.034849881550433,,1.18%,,,0.38%
93,2.665733108219098e-11,2.129539574027957e-10,1.705200874553948e-09,1.368579661098049e-08,1.089853056720121e-07,8.382090035228424e-07,2.480861865718587e-11,1.989745508740611e-10,1.601010565642363e-09,1.291961155928406e-08,1.034135090156142e-07,8.124045376742989e-07,0.2310103082533003,0.3101286512159212,0.391759709799398,0.4794153719658185,0.577342807842145,0.6935854673877694,1.498603226420715,1.422005251429194,1.342467412771179,1.256197368370721,1.158971890931242,1.035714972202081,,1.15%,,,0.30%
92,2.633635115911155e-11,2.104151305777234e-10,1.684615531315992e-09,1.351591681880831e-08,1.075787969675755e-07,8.275483088367404e-07,2.451067622288525e-11,1.96598505578797e-10,1.581643615174523e-09,1.275898768354027e-08,1.020738040515792e-07,8.019838988932522e-07,0.2305520670530786,0.309669005821784,0.3912705155780516,0.4788620662035379,0.5766873032021154,0.692724018554838,1.499036451445321,1.422441908064034,1.342946106353118,1.256743523116495,1.159631356856033,1.036681946175072,,1.01%,,,0.09%
91,2.606332639055521e-11,2.081578053239601e-10,1.666819277927452e-09,1.337288043445735e-08,1.064626854615057e-07,8.196385605262464e-07,2.425749302922656e-11,1.945267158432847e-10,1.564885957792555e-09,1.262365155108807e-08,1.010090164547791e-07,7.94182897364247e-07,0.23016728485913,0.3092601431991086,0.390842919270268,0.4783910787382401,0.5761614855179277,0.6920795351618209,1.499424053645631,1.422848922836418,1.34336487927264,1.257208741369596,1.160161071417313,1.037409699478746,,1.05%,,,0.21%
90,2.574407498452218e-11,2.056610711463085e-10,1.646237285950343e-09,1.320298788331068e-08,1.050561064189178e-07,8.089777294000145e-07,2.395729377953364e-11,1.921498766858303e-10,1.545516801788396e-09,1.246289137026043e-08,9.966962536045308e-08,7.836697461425963e-07,0.2296910293274659,0.3087862946547205,0.3903428467955701,0.4778254444787325,0.575491526953127,0.6912028357790512,1.499878087664642,1.423307249917938,1.343854323987659,1.257767494561892,1.160834580883084,1.038398534397124,,0.91%,,,0.00%
89,2.544385872364155e-11,2.032539360945423e-10,1.62676210497795e-09,1.304341892380987e-08,1.037600277207405e-07,7.994169077478639e-07,2.367763703007522e-11,1.898944606856181e-10,1.527164049589467e-09,1.231184352745951e-08,9.843417266704569e-08,7.742259957865322e-07,0.2292499264994093,0.3083359934917168,0.3898640646537222,0.4772878913124752,0.5748668247409985,0.6904092194629786,1.500303773288361,1.42374469932238,1.344323562925983,1.25829870775644,1.161463092649742,1.039291646285989,,0.84%,,,-0.09%
88,2.512256671500617e-11,2.007421463286418e-10,1.60617471746906e-09,1.287352321532692e-08,1.023533041483328e-07,7.88753197675122e-07,2.337780056325894e-11,1.875175566669336e-10,1.507811086093955e-09,1.215120212101198e-08,9.709482974860072e-08,7.637404255925825e-07,0.2287681648699331,0.3078555399861005,0.3893518710211613,0.4767086847373354,0.5741805786864026,0.689515479090278,1.500770508893438,1.424199995494082,1.344824292158613,1.258870435191868,1.162152541128175,1.040298319348161,,0.69%,,,-0.31%
87,2.489967357164739e-11,1.988529191590188e-10,1.591559730976234e-09,1.276280578456433e-08,1.015899299309954e-07,7.83599441158955e-07,2.317229428826849e-11,1.857818173988328e-10,1.494050095075394e-09,1.204663114712235e-08,9.636725703097587e-08,7.587053379709659e-07,0.2284374852755223,0.3074940505971525,0.3889843938223481,0.4763273327749615,0.5738045216402128,0.6890805518966939,1.501092271378044,1.424538499073394,1.345184115788366,1.259246442654897,1.162530675071017,1.040782895317664,,0.92%,,,0.16%
86,2.458117987450797e-11,1.9635005721786e-10,1.570978268377242e-09,1.259291135986505e-08,1.001834736189787e-07,7.729318652288346e-07,2.28720432230602e-11,1.834013003544918e-10,1.474681869647834e-09,1.188571541551981e-08,9.502750863188724e-08,7.481808423965351e-07,0.2279458413802905,0.3070052928646753,0.3884613190701707,0.475736037749863,0.5731047717428025,0.6881723212057935,1.501554811712724,1.425031587249472,1.345696002301474,1.259831095972158,1.163233761297034,1.041806079723853,,0.78%,,,-0.07%
85,2.428057652210668e-11,1.939093593482035e-10,1.551501263989774e-09,1.243338538971045e-08,9.888669201776821e-08,7.63375952511464e-07,2.259252769481214e-11,1.811455810446788e-10,1.456346789023194e-09,1.173506602336891e-08,9.379186831205659e-08,7.387365123651452e-07,0.227482448325269,0.3065272748556125,0.3879601679679802,0.4751739334521537,0.5724514882527822,0.6873499490664154,1.502012928879381,1.425499682698293,1.346186584931952,1.260385243412942,1.163890195414295,1.042729098973987,,0.71%,,,-0.16%
84,2.395885129280855e-11,1.913840994926809e-10,1.530916139399569e-09,1.226355994056838e-08,9.748052384566872e-08,7.527078871535002e-07,2.229248451330651e-11,1.787695213231697e-10,1.436980375771192e-09,1.157400437845068e-08,9.24523628271918e-08,7.282794058076067e-07,0.22697609626534,0.3060209566141854,0.3874238394349158,0.4745680060561084,0.5717340770337941,0.6864234819547197,1.502488606216906,1.425973947213824,1.346711265712466,1.260985150154959,1.164610698646675,1.043767245330983,,0.54%,,,-0.39%
83,2.368629124796704e-11,1.891380781403064e-10,1.513107276078374e-09,1.212035671793152e-08,9.636375032724404e-08,7.447994352841023e-07,2.204142450778557e-11,1.767025416720762e-10,1.420223909717234e-09,1.143871020865883e-08,9.138953882179668e-08,7.205227384912662e-07,0.2265558604673838,0.3055707540398994,0.3869541794157492,0.4740508766647774,0.5711574521189163,0.6857294629536578,1.502915225594425,1.426425751993517,1.347170763606156,1.261495187772863,1.16518912937848,1.044541947252389,,0.58%,,,-0.27%
82,2.336120902638567e-11,1.866152380064159e-10,1.492531258809405e-09,1.195043785563565e-08,9.49574526826228e-08,7.34124421208556e-07,2.174123677615484e-11,1.743207318169929e-10,1.400856742671461e-09,1.127797153250024e-08,9.005102401920414e-08,7.100130530058621e-07,0.2260334989050504,0.3050554252388882,0.3864048303705295,0.4734297358132668,0.5704224670514885,0.6847842370420621,1.503404481724192,1.42691778285039,1.347708405871195,1.262108584169417,1.165926329723379,1.04560101919246,,0.40%,,,-0.51%
81,2.306860459549538e-11,1.842096082291069e-10,1.473041287191769e-09,1.179082064246025e-08,9.366097464002517e-08,7.245696944528666e-07,2.146114859968306e-11,1.720644202253391e-10,1.382520551324955e-09,1.112689230694363e-08,8.881687815362156e-08,7.00580585180374e-07,0.2255487023716128,0.3045563571226114,0.385877669008158,0.472838608474335,0.5697358870681261,0.6839279838503702,1.503883566725125,1.427411810989469,1.348224070573279,1.262692672544823,1.166614898255609,1.046557323702888,,0.35%,,,-0.61%
80,2.274562356634554e-11,1.816664643591455e-10,1.452459871455281e-09,1.162088177401263e-08,9.225453007771074e-08,7.13896081450363e-07,2.116171578600524e-11,1.69689099200405e-10,1.363151387198366e-09,1.096634287259686e-08,8.747731772096233e-08,6.901356847630391e-07,0.2250159592478986,0.3040242491802378,0.3853135992267693,0.4722008907409082,0.5689810366937894,0.6829625482026354,1.504387344048158,1.427917382189386,1.348775995036405,1.263321618503554,1.167372169934183,1.047635159953328,,0.17%,,,-0.87%
79,2.26125380191032e-11,1.804787531903969e-10,1.444281941650256e-09,1.157767095261611e-08,9.220336655832903e-08,7.13039325053897e-07,2.103774653383514e-11,1.686015403004881e-10,1.355469273620706e-09,1.092540845819303e-08,8.742971758754542e-08,6.892724525503744e-07,0.2247920578285879,0.3037776993764293,0.3850873158154601,0.4720373321017413,0.568953376129972,0.6828852679927235,1.504611961814566,1.428146090908688,1.348996993460984,1.263483364892255,1.167399272027046,1.047724631135193,,0.82%,,,0.25%
78,2.228865677228718e-11,1.779648615157452e-10,1.423706008147512e-09,1.140774153565223e-08,9.079661297980908e-08,7.023681818912804e-07,2.074487461100837e-11,1.662953488734902e-10,1.336097027829165e-09,1.076459771078728e-08,8.608963048480621e-08,6.788128181758239e-07,0.2242503309462824,0.3032347983624331,0.3845124405208062,0.4713884842319313,0.5681872102685919,0.6819061902675132,1.505123611622182,1.428682093041237,1.3495597005789,1.264124361463973,1.168167827730257,1.048812668725712,,0.64%,,,0.01%
77,2.199070630904731e-11,1.755577517800481e-10,1.404221439377351e-09,1.12482119076862e-08,8.949990623389451e-08,6.928095193252153e-07,2.045796944712009e-11,1.639703452580025e-10,1.317758486758673e-09,1.06137582139278e-08,8.485664592700338e-08,6.694000444163625e-07,0.2237425323490125,0.3027100493990398,0.3839605846443159,0.4707709825038248,0.5674711614600697,0.6810191028874063,1.505627518961888,1.429201480118523,1.350099678365713,1.264733865386781,1.168884617469655,1.049798380346439,,0.57%,,,-0.09%
76,2.167275734932524e-11,1.730445735895656e-10,1.383633372373464e-09,1.107832394517314e-08,8.809355816367621e-08,6.821394989327997e-07,2.015831040083016e-11,1.615934464066693e-10,1.298395770282957e-09,1.045294761061545e-08,8.351815923089494e-08,6.589580042693083e-07,0.2231892255441656,0.3021535070836037,0.3833693496706607,0.4701042210694933,0.5666836001890565,0.6800186909478562,1.506153419958148,1.429737363928508,1.35067773683101,1.265392714830028,1.169673537089891,1.050912044916863,,0.40%,,,-0.35%
75,2.139695664724712e-11,1.708020390003038e-10,1.36582880807413e-09,1.093509723419149e-08,8.697687449824433e-08,6.742273955555152e-07,1.990461449470622e-11,1.595215168657459e-10,1.281644344432409e-09,1.031761842960983e-08,8.245476432307819e-08,6.512165990513072e-07,0.2227128626532175,0.3016594625643159,0.3828511304802953,0.4695345478779128,0.56604989253295,0.6792685154996327,1.506628908592923,1.430226635766703,1.351184586576325,1.265954608546082,1.170308555555077,1.051743021510466,,0.43%,,,-0.21%
74,2.107865083659586e-11,1.682755758110773e-10,1.345242399476099e-09,1.076515509056668e-08,8.557024851888169e-08,6.63557185577997e-07,1.960670386731724e-11,1.571089160530154e-10,1.262282076906386e-09,1.015687957215903e-08,8.111725758257093e-08,6.407206040754128e-07,0.2221399265724442,0.301081409868025,0.3822437132174319,0.4688493971005662,0.5652408011477107,0.6782458622620763,1.507161708270094,1.430772510392135,1.351778458324657,1.2666310990869,1.171117933959127,1.05288103333496,,0.25%,,,-0.48%
73,2.077708834335666e-11,1.658484429356481e-10,1.325742896538087e-09,1.060543369956621e-08,8.427347137570024e-08,6.539866631845968e-07,1.932761267037144e-11,1.548907924551419e-10,1.243943206329607e-09,1.000597186757306e-08,7.9883989345069e-08,6.313557135624322e-07,0.2215988187790651,0.3005271484119418,0.3816599934112981,0.4681960692987061,0.5644838702164512,0.6773175388423596,1.507695437553501,1.431316046206758,1.352349103586799,1.267275460203998,1.171875079659708,1.05390815328749,,0.16%,,,-0.60%
72,2.045557418276142e-11,1.633129828375555e-10,1.305165120381091e-09,1.043561137737475e-08,8.286690004310165e-08,6.433207681313224e-07,1.902715480786344e-11,1.525134939952279e-10,1.22458167714536e-09,9.84519804141811e-09,7.854571323285883e-08,6.209022569851753e-07,0.2210073436557311,0.2999334552814329,0.381034892633892,0.4674911424991489,0.5636505114008143,0.6762696936117465,1.508270605108574,1.431894158564088,1.352960451105205,1.267972105105512,1.172708846084032,1.055067759440967,,-0.04%,,,-0.88%
71,2.023384731754963e-11,1.614852044803074e-10,1.290543711768116e-09,1.032482394467977e-08,8.210287193915658e-08,6.38156644572278e-07,1.882169218956561e-11,1.508180774464873e-10,1.210824438392903e-09,9.740440372037195e-09,7.781952615273947e-08,6.158550543491314e-07,0.220598414836179,0.2995024356336073,0.3805848925824548,0.4670253983411182,0.563192314210923,0.6757592319124733,1.508665829838368,1.432308587089716,1.353400538486787,1.268431821208115,1.173166711406689,1.055631181556292,,0.25%,,,-0.30%
70,1.991410628393363e-11,1.589142052553397e-10,1.269961672277325e-09,1.015485355758656e-08,8.069603941472927e-08,6.274924767959193e-07,1.85289912315028e-11,1.483283572859096e-10,1.191461877839695e-09,9.579744580182602e-09,7.648174418360849e-08,6.05398724193577e-07,0.2199955369012599,0.2988915179609278,0.379942986757465,0.4663015845783448,0.5623381447518483,0.6746900256921948,1.509236309878891,1.432911671922472,1.354028187682614,1.269146153947394,1.174020498563051,1.056813512942772,,0.05%,,,-0.59%
69,1.961277711431893e-11,1.565001431345727e-10,1.250463830086564e-09,9.995196211879606e-09,7.939924890102569e-08,6.179386495856447e-07,1.823976565689188e-11,1.461420175762372e-10,1.173125001849587e-09,9.42880001101011e-09,7.524747372870745e-08,5.960999400901227e-07,0.2194226539187782,0.298303435674289,0.3793255119408994,0.465611176720406,0.5615384243126609,0.6737203374079189,1.50980417195594,1.433472281087318,1.354631737625244,1.269827505082602,1.174820411243516,1.05787683283647,,-0.05%,,,-0.71%
68,1.928952168812983e-11,1.539643937810935e-10,1.229879719827306e-09,9.825279339500285e-09,7.799258697276335e-08,6.072513149521402e-07,1.795026904262737e-11,1.437661690692213e-10,1.153763771829491e-09,9.268038178096437e-09,7.391121374484489e-08,5.855820039479538e-07,0.2187954561074902,0.2976799533945648,0.3786697375588896,0.4648648505589371,0.5606570804933965,0.6726224283198152,1.510391134165293,1.434067926299664,1.355278975898671,1.270564574476356,1.175700060253666,1.059093777255901,,-0.28%,,,-1.02%
67,1.901690328860663e-11,1.517496881396982e-10,1.212170976715708e-09,9.682176324196226e-09,7.687577566957733e-08,5.99338332007833e-07,1.768632667465756e-11,1.416943870719627e-10,1.137014413670123e-09,9.132775454957874e-09,7.284937172914466e-08,5.778382677324702e-07,0.2182551762789592,0.2971243494063946,0.3780877659751831,0.4642267662340867,0.5599467365167942,0.6717985812830344,1.510930004086822,1.43462283266969,1.355847422911573,1.271194134004203,1.176409499335411,1.060000412247631,,-0.24%,,,-0.87%
66,1.8701516960882e-11,1.492123425058372e-10,1.191288919822706e-09,9.512189362691177e-09,7.546889044765008e-08,5.886611577105851e-07,1.739069701609432e-11,1.393598352109465e-10,1.117651107729124e-09,8.971926964514386e-09,7.151133279451834e-08,5.673864586432692e-07,0.2176242660431424,0.296473088047976,0.3774003237341077,0.4634571109157666,0.5590380811615624,0.6706742945757157,1.511543467525796,1.43523865866138,1.356514756380449,1.271954326455991,1.177317078295494,1.061238185927814,,-0.43%,,,-1.19%
65,1.839981791050138e-11,1.467994101702339e-10,1.171982680136606e-09,9.352523697926319e-09,7.417200741688133e-08,5.791034065533191e-07,1.711126989870423e-11,1.370631580967917e-10,1.099313187355459e-09,8.821073804983333e-09,7.027877689994533e-08,5.580332274200442e-07,0.2170105609485623,0.2958487057647512,0.3767417341523109,0.462722241057879,0.5581863796605164,0.6696525719436818,1.51213285883019,1.435854395002902,1.357157135311781,1.272679052247584,1.178166984039079,1.062360868516952,,-0.56%,,,-1.32%
64,1.80777012517112e-11,1.442590927715788e-10,1.151392054652755e-09,9.182475900142047e-09,7.276510834669729e-08,5.684177312985114e-07,1.681110094711438e-11,1.346867158959213e-10,1.079954689359109e-09,8.660288394236035e-09,6.894120693572493e-08,5.475897194659865e-07,0.2163443579403239,0.295180300210625,0.3760360026073806,0.4619264137404129,0.5572465827270036,0.6684948940065563,1.512776596051098,1.436502316693893,1.357846604586145,1.273464480377897,1.179104908193901,1.063629467468228,,-0.80%,,,-1.66%
63,1.8434795612226e-11,1.474052591877152e-10,1.185019710679342e-09,9.585065550009067e-09,7.663076370366727e-08,5.76831337058521e-07,1.714475909540479e-11,1.376134738811773e-10,1.111475922789782e-09,9.04095106904557e-09,7.261613868553957e-08,5.558433108506027e-07,0.2170845796662039,0.2960092363758715,0.3771858031364359,0.4637886555773619,0.5597896124274158,0.6694079780467181,1.512060903954104,1.435705756401872,1.356729928466391,1.271626547156897,1.176566594473627,1.062625509426911,,2.68%,,,1.36%
62,1.811401264587322e-11,1.448423509285647e-10,1.164208026334829e-09,9.415013235086879e-09,7.522390651624947e-08,5.661568914724363e-07,1.684460471551043e-11,1.352191867426389e-10,1.092119883524749e-09,8.880094006432824e-09,7.127877353035757e-08,5.453777113442272e-07,0.2164201071559904,0.2953347897303961,0.376480726832191,0.4630112562591256,0.5588782434338173,0.6682486390202304,1.512681830893793,1.436334121439799,1.3574119501969,1.272394126520133,1.177476405887242,1.063901165947782,,2.50%,,,1.07%
61,1.781322618551234e-11,1.424140479282275e-10,1.144792462874386e-09,9.255335014161638e-09,7.392698697058234e-08,5.56586564937752e-07,1.656773290738388e-11,1.3296824679623e-10,1.073783686997568e-09,8.729265228173684e-09,7.004617247504302e-08,5.360705947439376e-07,0.2157922867167801,0.2946916579812442,0.3758115397476969,0.4622690896964699,0.5580239099104004,0.6671924367012871,1.513307177205599,1.436971753491375,1.358068903686408,1.27312586144057,1.178328907038021,1.065051961192502,,2.43%,,,0.97%
60,1.74932047655637e-11,1.398777149272574e-10,1.124100987662157e-09,9.085362689534861e-09,7.251999392906903e-08,5.459119055228937e-07,1.626541758117361e-11,1.305881232632498e-10,1.054423523349495e-09,8.568501170543397e-09,6.870964386976911e-08,5.256263175208673e-07,0.2151045946846207,0.2940045265447251,0.3750865684750233,0.461465640660699,0.5570811172857563,0.6659990056091182,1.513958229689286,1.437631590199353,1.358774424726442,1.273919046812487,1.179268976878914,1.06635959784629,,2.25%,,,0.66%
59,1.721948338826878e-11,1.376632326865285e-10,1.106287408061046e-09,8.942275778673188e-09,7.140312715284346e-08,5.379944453959573e-07,1.601378587828383e-11,1.285552666789244e-10,1.037676855511322e-09,8.433154039416268e-09,6.764779880501124e-08,5.179108898340889e-07,0.2145155174905483,0.2933931983765635,0.3744511069978342,0.4607781683045347,0.5563205062620288,0.6650999569542672,1.514544088048724,1.438227452476929,1.359394886378296,1.274597792011309,1.180027884136628,1.067339666887171,,2.32%,,,0.85%
58,1.690003178677735e-11,1.351226733950753e-10,1.085825526491836e-09,8.772232042373819e-09,6.99962065965797e-08,5.273161672440859e-07,1.571008615038146e-11,1.261401637272861e-10,1.018315611512714e-09,8.272432101002417e-09,6.631080035673304e-08,5.074687413330073e-07,0.2138035846538326,0.2926821780684704,0.3737067353050444,0.4599475048891796,0.5553464054574899,0.6638721580359247,1.5152401997081,1.438912127753124,1.360124408303977,1.275417267558215,1.180999161304155,1.068682024762185,,2.13%,,,0.53%
57,1.659959007253213e-11,1.327073464088993e-10,1.066304248998999e-09,8.612482892873923e-09,6.869916007696788e-08,5.177367680141696e-07,1.543446245682324e-11,1.238876375598545e-10,9.999849206164777e-10,8.121495429928291e-09,6.507859514508962e-08,4.981437871324685e-07,0.2131315299887919,0.2919910990350187,0.3729884043966833,0.4591531198846746,0.5544320520708793,0.662751426205442,1.515877414851872,1.43958898372309,1.360827576488224,1.276200648642627,1.181910382710855,1.069900528484723,,2.05%,,,0.41%
56,1.627823825780444e-11,1.301752112330407e-10,1.045746838059068e-09,8.442561276341189e-09,6.729211541035774e-08,5.070601931026172e-07,1.513409822026273e-11,1.215094813100486e-10,9.806264147966153e-10,7.960788263145882e-09,6.374204158077791e-08,4.876942617966882e-07,0.2123902129893821,0.2912493619443762,0.3722102776888178,0.4582926834107443,0.5534217484794185,0.6614851313448962,1.516573570321599,1.440313170194965,1.361583848516037,1.277049991404406,1.182916890580175,1.071283753128964,,1.84%,,,0.06%
55,1.605744720346217e-11,1.282951034229885e-10,1.031115940258787e-09,8.331795703657825e-09,6.652778968237206e-08,5.019111484763954e-07,1.492867993903118e-11,1.197704491828541e-10,9.668722390419377e-10,7.856074106626241e-09,6.301600061609832e-08,4.826676902464973e-07,0.2118767996856931,0.290698945809208,0.3716577192888483,0.4577229191290084,0.5528646388785561,0.6608656563684312,1.517094977834869,1.440846504603061,1.362130012775215,1.277612162224201,1.183471815748473,1.07195902981882,,2.23%,,,0.81%
54,1.57352340509683e-11,1.25770962949992e-10,1.010523752898394e-09,8.161747594214377e-09,6.512079548681463e-08,4.912280165845375e-07,1.462849678472844e-11,1.17394058005761e-10,9.475161119953382e-10,7.695343154766272e-09,6.16795712470719e-08,4.722587173403722e-07,0.2111108476273114,0.2899333115191512,0.3708507169718008,0.4568340906320516,0.551823277121286,0.6595616993345442,1.517833824780643,1.44158756640862,1.362911507130983,1.278488982219988,1.184508846674572,1.073372348237044,,2.01%,,,0.46%
53,1.54353119931426e-11,1.233601425193141e-10,9.91020058426681e-10,8.002046630096306e-09,6.382365292209265e-08,4.816528589136787e-07,1.434914180569288e-11,1.151401305480152e-10,9.291837938926209e-10,7.5443966077134e-09,6.044751293298606e-08,4.62942634911631e-07,0.210391706641207,0.2892005185664685,0.370085209363562,0.4559832175812252,0.5508444242726779,0.6583749790879722,1.518528181416215,1.442297448341468,1.363666056464397,1.279328317101849,1.185483400522903,1.074657349598924,,1.93%,,,0.33%
52,1.511307025568787e-11,1.208190773643552e-10,9.70283410762019e-10,7.832004798582181e-09,6.241649525651543e-08,4.709593184611569e-07,1.404887126250353e-11,1.127629628862241e-10,9.098277346994529e-10,7.383656427644777e-09,5.911127117077861e-08,4.52524475824778e-07,0.2095901139982476,0.2884034006168057,0.369245725711797,0.4550593692870065,0.5497612972316454,0.6570298163188947,1.519278861600227,1.443058937590173,1.364478559359839,1.280239728496142,1.186561294401205,1.076117467345675,,1.69%,,,-0.05%
51,1.483820183053224e-11,1.185899406067316e-10,9.526074770033379e-10,7.688843664616431e-09,6.129934114398242e-08,4.630514766373636e-07,1.379493695311941e-11,1.106912560032342e-10,8.930798557786448e-10,7.248358105551071e-09,5.805029298631648e-08,4.448026647714513e-07,0.2089028764401507,0.2876910429093741,0.368514110803366,0.4542666988149647,0.5488850113528373,0.6560127760069366,1.51996658450465,1.443760448454779,1.365195212240326,1.281021527689317,1.187433282425494,1.077213729797774,,1.76%,,,0.16%
50,1.452148597527058e-11,1.16044871818816e-10,9.320458451691687e-10,7.518777315204562e-09,5.989211126864956e-08,4.523641856673785e-07,1.349773558143017e-11,1.083149038618451e-10,8.737256753177231e-10,7.087635986468412e-09,5.671426324997674e-08,4.344118317489942e-07,0.2080851565833398,0.2868644608266926,0.3676477642087638,0.4533066610833927,0.5477596855789471,0.6546223101948698,1.520757689331785,1.444542795536693,1.366039797359231,1.281968352316314,1.188552510707354,1.07871969925388,,1.55%,,,-0.23%
49,1.422139826050086e-11,1.136256642624447e-10,9.123032949207348e-10,7.35905649082638e-09,5.859480692569405e-08,4.427948016975723e-07,1.321824932444446e-11,1.06060130242018e-10,8.553951008532741e-10,6.936688492129613e-09,5.5482723457772e-08,4.251157977194027e-07,0.2073052320257666,0.2860615276930419,0.3668094269253416,0.4523860796894939,0.5467001327709168,0.6533488340047596,1.521510655835465,1.44533048293921,1.366856608781052,1.282876253071101,1.189606002676195,1.080088478988426,,1.44%,,,-0.39%
48,1.390124800157004e-11,1.111095060895808e-10,8.919097359048289e-10,7.188980749732642e-09,5.718748452284486e-08,4.321135854949902e-07,1.29191825690803e-11,1.036843744156577e-10,8.360401035577273e-10,6.775962290699358e-09,5.414699058160992e-08,4.147259120022314e-07,0.2064404028788305,0.2851979731994136,0.3659066516315542,0.4513847363531075,0.5455256075800192,0.6519028256993438,1.522349334794997,1.446175514140366,1.367737702837863,1.283863729028538,1.190773360874519,1.081645441443964,,1.19%,,,-0.81%
47,1.376742540027482e-11,1.099467078753966e-10,8.836112022020704e-10,7.14572760504462e-09,5.713622706960089e-08,4.312583020080453e-07,1.279423724802497e-11,1.025799533991574e-10,8.283570737826884e-10,6.735089121862835e-09,5.409845858100361e-08,4.139079600698782e-07,0.2060763113440991,0.2848038435970041,0.3655459256071939,0.4511264926910924,0.5454823203583667,0.6517858638570455,1.522694244575259,1.446563297867985,1.36809295353995,1.284118377471864,1.190816275009424,1.081766233493927,,2.26%,,,1.05%
46,1.344879013152875e-11,1.073921774943383e-10,8.63014922728384e-10,6.975648726522107e-09,5.572885112417418e-08,4.205690004853412e-07,1.249629141660173e-11,1.002207243300061e-10,8.089848329204391e-10,6.574373947089841e-09,5.276237033858061e-08,4.035090025714038e-07,0.2051935726625815,0.2839035483408145,0.3646107330061777,0.4500964347606827,0.544279352825326,0.6503097530947606,1.523531148571467,1.447402906542874,1.369003085021967,1.285134040804951,1.19201192452058,1.083360217994876,,2.03%,,,0.65%
45,1.314035214520842e-11,1.049664414360431e-10,8.43409199911229e-10,6.815908495135311e-09,5.443143635159971e-08,4.109917335163293e-07,1.221448767458537e-11,9.796705613272623e-11,7.906728288733841e-10,6.423441129418232e-09,5.153123952214944e-08,3.942090423173501e-07,0.204327429975304,0.2830369293110906,0.3637080213360782,0.4491070424935472,0.54314490554201,0.648954321359676,1.524377969896947,1.448258604903061,1.369883064572425,1.286109490198001,1.193138740605886,1.084811427515678,,1.86%,,,0.50%
44,1.282189919712008e-11,1.024358344488286e-10,8.23049972709202e-10,6.645809090898271e-09,5.302398247083997e-08,4.003078787426769e-07,1.191455646283974e-11,9.559024821102476e-11,7.713209657557284e-10,6.262724383105844e-09,5.019565235075089e-08,3.838257914184781e-07,0.203396077308602,0.2821025907130655,0.3627336157794481,0.4480289794814994,0.5418852372691053,0.6474139124524324,1.525289656358999,1.449155218036348,1.370834779834111,1.287172295353177,1.194389738488862,1.086462633584057,,1.61%,,,0.06%
43,1.2549993736177e-11,1.002355300736776e-10,8.05201981029538e-10,6.502618012888756e-09,5.190659272948738e-08,3.923854764973338e-07,1.166228905944533e-11,9.351870866434222e-11,7.545751769273562e-10,6.127422847884286e-09,4.913515401142884e-08,3.761286945222203e-07,0.2025891783917901,0.2812679569052266,0.3618718626736618,0.4471009399673322,0.5408626672342149,0.6462485771232696,1.526067679788461,1.449982559625559,1.371677231220513,1.288087228499323,1.195405258509956,1.087707800042481,,1.72%,,,0.31%
